heading,hs_code,code_format,description,duty_rate
85.11,851030000000,85.10.30.00.00.00,,
85.39,851130000001,85.11.30.00.00.01,,
85.39,851130000002,85.11.30.00.00.02,,
85.39,851180000001,85.11.80.00.00.01,,
85.39,851180009999,85.11.80.00.99.99,,
85.39,851190000000,85.11.90.00.00.00,,
85.12,851210000001,85.12.10.00.00.01,,
85.12,851210000002,85.12.10.00.00.02,,
85.12,851220000001,85.12.20.00.00.01,,
85.12,851220000002,85.12.20.00.00.02,,
85.12,851220000003,85.12.20.00.00.03,,
85.12,851220000004,85.12.20.00.00.04,,
85.12,851220000005,85.12.20.00.00.05,,
85.12,851220000006,85.12.20.00.00.06,,
85.12,851220009999,85.12.20.00.99.99,,
85.12,851230000001,85.12.30.00.00.01,,
85.12,851230000002,85.12.30.00.00.02,,
85.12,851230000003,85.12.30.00.00.03,,
85.12,851230000004,85.12.30.00.00.04,,
85.12,851230000005,85.12.30.00.00.05,,
85.12,851230009999,85.12.30.00.99.99,,
85.12,851240000001,85.12.40.00.00.01,,
85.12,851240000002,85.12.40.00.00.02,,
85.12,851240000003,85.12.40.00.00.03,,
85.12,851290000000,85.12.90.00.00.00,,
85.13,851310000001,85.13.10.00.00.01,,
85.13,851310009999,85.13.10.00.99.99,,
85.13,851390000000,85.13.90.00.00.00,,
85.14,851411000000,85.14.11.00.00.00,,
85.14,851419000000,85.14.19.00.00.00,,
85.14,851431000000,85.14.31.00.00.00,,
85.14,851432000000,85.14.32.00.00.00,,
85.14,851439000000,85.14.39.00.00.00,,
85.14,851440000000,85.14.40.00.00.00,,
85.14,851490000001,85.14.90.00.00.01,,
85.14,851490000002,85.14.90.00.00.02,,
85.14,851490000003,85.14.90.00.00.03,,
85.14,851490009999,85.14.90.00.99.99,,
85.14,851420000001,85.14.20.00.00.01,,
85.14,851420000002,85.14.20.00.00.02,,
84.43,851511000000,85.15.11.00.00.00,,
84.43,851519000000,85.15.19.00.00.00,,
84.43,851521000000,85.15.21.00.00.00,,
84.43,851529000000,85.15.29.00.00.00,,
84.43,851531000000,85.15.31.00.00.00,,
84.43,851539000000,85.15.39.00.00.00,,
84.43,851580000003,85.15.80.00.00.03,,
84.43,851580009999,85.15.80.00.99.99,,
84.43,851580000001,85.15.80.00.00.01,,
84.43,851580000002,85.15.80.00.00.02,,
84.43,851590000001,85.15.90.00.00.01,,
84.43,851590000002,85.15.90.00.00.02,,
84.43,851590000003,85.15.90.00.00.03,,
84.43,851590009999,85.15.90.00.99.99,,
85.16,851610100001,85.16.10.10.00.01,,
85.16,851610100002,85.16.10.10.00.02,,
85.16,851610100003,85.16.10.10.00.03,,
85.16,851610200001,85.16.10.20.00.01,,
85.16,851610200002,85.16.10.20.00.02,,
85.16,851610200003,85.16.10.20.00.03,,
85.16,851621000000,85.16.21.00.00.00,,
85.16,851629100000,85.16.29.10.00.00,,
85.16,851629900000,85.16.29.90.00.00,,
85.16,851631000000,85.16.31.00.00.00,,
85.16,851632000000,85.16.32.00.00.00,,
85.16,851633000000,85.16.33.00.00.00,,
85.16,851640000000,85.16.40.00.00.00,,
85.16,851650000000,85.16.50.00.00.00,,
85.16,851660000001,85.16.60.00.00.01,,
85.16,851660000002,85.16.60.00.00.02,,
85.16,851660000003,85.16.60.00.00.03,,
85.16,851660000004,85.16.60.00.00.04,,
85.16,851660000005,85.16.60.00.00.05,,
85.16,851660000006,85.16.60.00.00.06,,
85.16,851671000000,85.16.71.00.00.00,,
85.16,851672000000,85.16.72.00.00.00,,
85.16,851679100001,85.16.79.10.00.01,,
85.16,851679100002,85.16.79.10.00.02,,
85.16,851679200000,85.16.79.20.00.00,,
85.16,851679900001,85.16.79.90.00.01,,
85.16,851679900002,85.16.79.90.00.02,,
85.16,851679900003,85.16.79.90.00.03,,
85.16,851679909999,85.16.79.90.99.99,,
85.16,851680000000,85.16.80.00.00.00,,
85.16,851690000001,85.16.90.00.00.01,,
85.16,851690009999,85.16.90.00.99.99,,
85.17,851711000000,85.17.11.00.00.00,,
85.17,851713000000,85.17.13.00.00.00,,
85.17,851714100000,85.17.14.10.00.00,,
85.17,851714200000,85.17.14.20.00.00,,
85.17,851714900000,85.17.14.90.00.00,,
85.17,851718000001,85.17.18.00.00.01,,
85.17,851718000002,85.17.18.00.00.02,,
85.17,851718000003,85.17.18.00.00.03,,
85.17,851718009999,85.17.18.00.99.99,,
85.17,851762209999,85.17.62.20.99.99,,
85.17,851762300000,85.17.62.30.00.00,,
85.17,851762400000,85.17.62.40.00.00,,
85.17,851762500000,85.17.62.50.00.00,,
85.17,851762600000,85.17.62.60.00.00,,
85.17,851762700000,85.17.62.70.00.00,,
85.17,851762800000,85.17.62.80.00.00,,
85.17,851762100000,85.17.62.10.00.00,,
85.17,851762200001,85.17.62.20.00.01,,
85.17,851762200002,85.17.62.20.00.02,,
85.17,851762200003,85.17.62.20.00.03,,
85.17,851762200004,85.17.62.20.00.04,,
85.17,851762200005,85.17.62.20.00.05,,
85.17,851761000000,85.17.61.00.00.00,,
85.17,851762900001,85.17.62.90.00.01,,
85.17,851762900002,85.17.62.90.00.02,,
85.17,851762900003,85.17.62.90.00.03,,
85.17,851762900004,85.17.62.90.00.04,,
85.17,851762900005,85.17.62.90.00.05,,
85.17,851762900006,85.17.62.90.00.06,,
85.17,851762900007,85.17.62.90.00.07,,
85.17,851762900008,85.17.62.90.00.08,,
85.17,851762900009,85.17.62.90.00.09,,
85.17,851762909999,85.17.62.90.99.99,,
85.17,851769100000,85.17.69.10.00.00,,
85.17,851769900001,85.17.69.90.00.01,,
85.17,851769900002,85.17.69.90.00.02,,
85.17,851769909999,85.17.69.90.99.99,,
85.17,851771000001,85.17.71.00.00.01,,
85.17,851771000002,85.17.71.00.00.02,,
85.17,851771000003,85.17.71.00.00.03,,
85.17,851771009999,85.17.71.00.99.99,,
85.17,851779000000,85.17.79.00.00.00,,
85.18,851810100000,85.18.10.10.00.00,,
85.18,851810900000,85.18.10.90.00.00,,
85.18,851821000000,85.18.21.00.00.00,,
85.18,851822000000,85.18.22.00.00.00,,
85.18,851829100000,85.18.29.10.00.00,,
85.18,851829900000,85.18.29.90.00.00,,
85.18,851830100000,85.18.30.10.00.00,,
85.18,851830900003,85.18.30.90.00.03,,
85.18,851830900004,85.18.30.90.00.04,,
85.18,851830900001,85.18.30.90.00.01,,
85.18,851830900002,85.18.30.90.00.02,,
85.18,851840100000,85.18.40.10.00.00,,
85.18,851981000000,85.19.81.00.00.00,,
85.18,851989000000,85.19.89.00.00.00,,
85.18,852110000000,85.21.10.00.00.00,,
85.18,852190000000,85.21.90.00.00.00,,
85.22,852210000000,85.22.10.00.00.00,,
85.22,852290000000,85.22.90.00.00.00,,
85.23,852321000000,85.23.21.00.00.00,,
85.23,852329100000,85.23.29.10.00.00,,
85.23,852329900001,85.23.29.90.00.01,,
85.23,852329909999,85.23.29.90.99.99,,
85.23,852341000000,85.23.41.00.00.00,,
85.23,852349000001,85.23.49.00.00.01,,
85.23,852349009999,85.23.49.00.99.99,,
85.20,851920000000,85.19.20.00.00.00,,
85.20,851930000000,85.19.30.00.00.00,,
85.21,851890900000,85.18.90.90.00.00,,
85.21,851890100000,85.18.90.10.00.00,,
85.21,851840900000,85.18.40.90.00.00,,
85.21,851850000000,85.18.50.00.00.00,,
85.21,852351000001,85.23.51.00.00.01,,
85.21,852351009999,85.23.51.00.99.99,,
85.21,852352000001,85.23.52.00.00.01,,
85.21,852352000002,85.23.52.00.00.02,,
85.21,852352000003,85.23.52.00.00.03,,
85.21,852352009999,85.23.52.00.99.99,,
85.21,852359000000,85.23.59.00.00.00,,
85.21,852380000000,85.23.80.00.00.00,,
85.24,852411000000,85.24.11.00.00.00,,
85.24,852412000000,85.24.12.00.00.00,,
85.24,852419000000,85.24.19.00.00.00,,
85.24,852491000000,85.24.91.00.00.00,,
85.24,852492000000,85.24.92.00.00.00,,
85.24,852499000000,85.24.99.00.00.00,,
85.25,852550000000,85.25.50.00.00.00,,
85.25,852560000000,85.25.60.00.00.00,,
85.25,852581100000,85.25.81.10.00.00,,
85.25,852581200000,85.25.81.20.00.00,,
85.25,852581300000,85.25.81.30.00.00,,
85.25,852581900000,85.25.81.90.00.00,,
85.25,852582100000,85.25.82.10.00.00,,
85.25,852582200000,85.25.82.20.00.00,,
85.25,852582300000,85.25.82.30.00.00,,
85.25,852582900000,85.25.82.90.00.00,,
85.25,852583100000,85.25.83.10.00.00,,
85.25,852583200000,85.25.83.20.00.00,,
85.25,852583300000,85.25.83.30.00.00,,
85.25,852583900000,85.25.83.90.00.00,,
85.25,852589100000,85.25.89.10.00.00,,
85.25,852589200000,85.25.89.20.00.00,,
85.25,852589300000,85.25.89.30.00.00,,
85.25,852589900000,85.25.89.90.00.00,,
85.25,852610000000,85.26.10.00.00.00,,
85.25,852691910000,85.26.91.91.00.00,,
85.25,852691990000,85.26.91.99.00.00,,
85.25,852692000000,85.26.92.00.00.00,,
85.26,852691100000,85.26.91.10.00.00,,
85.26,852712000000,85.27.12.00.00.00,,
85.26,852713000000,85.27.13.00.00.00,,
85.26,852719000000,85.27.19.00.00.00,,
85.27,852721000000,85.27.21.00.00.00,,
85.27,852729000000,85.27.29.00.00.00,,
85.27,852791000000,85.27.91.00.00.00,,
85.27,852792000000,85.27.92.00.00.00,,
85.27,852799000000,85.27.99.00.00.00,,
84.71,852842000000,85.28.42.00.00.00,,
84.71,852849000000,85.28.49.00.00.00,,
84.71,852852000000,85.28.52.00.00.00,,
84.71,852859000000,85.28.59.00.00.00,,
84.71,852862000000,85.28.62.00.00.00,,
84.71,852869000000,85.28.69.00.00.00,,
84.71,852871100000,85.28.71.10.00.00,,
84.71,852871200000,85.28.71.20.00.00,,
84.71,852871900000,85.28.71.90.00.00,,
84.71,852872200000,85.28.72.20.00.00,,
84.71,852872300000,85.28.72.30.00.00,,
84.71,852872900000,85.28.72.90.00.00,,
84.71,852873000000,85.28.73.00.00.00,,
85.29,852910000000,85.29.10.00.00.00,,
85.29,852990100001,85.29.90.10.00.01,,
85.29,852990100002,85.29.90.10.00.02,,
85.29,852990109999,85.29.90.10.99.99,,
85.29,852990900000,85.29.90.90.00.00,,
85.30,853010000000,85.30.10.00.00.00,,
85.30,853080000002,85.30.80.00.00.02,,
85.30,853080000001,85.30.80.00.00.01,,
85.12,853080009999,85.30.80.00.99.99,,
85.12,853090000000,85.30.90.00.00.00,,
85.31,853110000001,85.31.10.00.00.01,,
85.31,853110000002,85.31.10.00.00.02,,
85.31,853110009999,85.31.10.00.99.99,,
85.31,853120000000,85.31.20.00.00.00,,
85.31,853180100000,85.31.80.10.00.00,,
85.31,853180300000,85.31.80.30.00.00,,
85.31,853180900000,85.31.80.90.00.00,,
85.31,853190100000,85.31.90.10.00.00,,
85.31,853190900000,85.31.90.90.00.00,,
85.31,853180200000,85.31.80.20.00.00,,
85.32,853210000000,85.32.10.00.00.00,,
85.32,853221000000,85.32.21.00.00.00,,
85.32,853222000000,85.32.22.00.00.00,,
85.32,853223000000,85.32.23.00.00.00,,
85.32,853224000000,85.32.24.00.00.00,,
85.32,853225000001,85.32.25.00.00.01,,
85.32,853225000002,85.32.25.00.00.02,,
85.32,853229000000,85.32.29.00.00.00,,
85.32,853230000000,85.32.30.00.00.00,,
85.32,853290000000,85.32.90.00.00.00,,
85.33,853310000000,85.33.10.00.00.00,,
85.33,853321000000,85.33.21.00.00.00,,
85.33,853329000000,85.33.29.00.00.00,,
85.33,853331000000,85.33.31.00.00.00,,
85.33,853339000000,85.33.39.00.00.00,,
85.33,853400000003,85.34.00.00.00.03,,
85.33,853400000004,85.34.00.00.00.04,,
85.33,853400009999,85.34.00.00.99.99,,
85.33,853340000001,85.33.40.00.00.01,,
85.33,853340000002,85.33.40.00.00.02,,
85.33,853340009999,85.33.40.00.99.99,,
85.33,853390000000,85.33.90.00.00.00,,
85.34,853400000001,85.34.00.00.00.01,,
85.34,853400000002,85.34.00.00.00.02,,
85.35,853510000000,85.35.10.00.00.00,,
85.35,853521000000,85.35.21.00.00.00,,
85.35,853529000000,85.35.29.00.00.00,,
85.35,853530000001,85.35.30.00.00.01,,
85.35,853530000002,85.35.30.00.00.02,,
85.35,853540000001,85.35.40.00.00.01,,
85.35,853540000002,85.35.40.00.00.02,,
85.35,853540000003,85.35.40.00.00.03,,
85.35,853590000001,85.35.90.00.00.01,,
85.35,853590009999,85.35.90.00.99.99,,
85.36,853610000000,85.36.10.00.00.00,,
85.36,853620000000,85.36.20.00.00.00,,
85.36,853630000000,85.36.30.00.00.00,,
85.36,853641000000,85.36.41.00.00.00,,
85.36,853649000000,85.36.49.00.00.00,,
85.36,853650100000,85.36.50.10.00.00,,
85.36,853650200000,85.36.50.20.00.00,,
85.17,853650300000,85.36.50.30.00.00,,
85.17,853650900001,85.36.50.90.00.01,,
85.17,853650900002,85.36.50.90.00.02,,
85.17,853650900003,85.36.50.90.00.03,,
85.17,853650900004,85.36.50.90.00.04,,
85.17,853650900005,85.36.50.90.00.05,,
85.17,853669100000,85.36.69.10.00.00,,
85.17,853669200001,85.36.69.20.00.01,,
85.17,853669200002,85.36.69.20.00.02,,
85.17,853670000001,85.36.70.00.00.01,,
85.17,853670000002,85.36.70.00.00.02,,
85.17,853670000003,85.36.70.00.00.03,,
85.17,853690100000,85.36.90.10.00.00,,
85.17,853690200000,85.36.90.20.00.00,,
85.17,853690910000,85.36.90.91.00.00,,
85.17,853690990000,85.36.90.99.00.00,,
85.37,853710000001,85.37.10.00.00.01,,
85.37,853710000002,85.37.10.00.00.02,,
85.37,853710000003,85.37.10.00.00.03,,
85.37,853710000004,85.37.10.00.00.04,,
85.37,853710000005,85.37.10.00.00.05,,
85.37,853710000006,85.37.10.00.00.06,,
85.37,853710000007,85.37.10.00.00.07,,
85.37,853710009999,85.37.10.00.99.99,,
85.37,853720000005,85.37.20.00.00.05,,
85.37,853720000006,85.37.20.00.00.06,,
85.37,853720000007,85.37.20.00.00.07,,
85.37,853720000008,85.37.20.00.00.08,,
85.37,853720009999,85.37.20.00.99.99,,
85.37,853661000000,85.36.61.00.00.00,,
85.35,853650909999,85.36.50.90.99.99,,
85.35,853720000001,85.37.20.00.00.01,,
85.35,853720000002,85.37.20.00.00.02,,
85.35,853720000003,85.37.20.00.00.03,,
85.35,853720000004,85.37.20.00.00.04,,
85.38,853810000001,85.38.10.00.00.01,,
85.38,853810000002,85.38.10.00.00.02,,
85.38,853810000003,85.38.10.00.00.03,,
85.38,853810009999,85.38.10.00.99.99,,
85.38,853890000000,85.38.90.00.00.00,,
85.39,853910000000,85.39.10.00.00.00,,
85.39,853921900001,85.39.21.90.00.01,,
85.39,853921900002,85.39.21.90.00.02,,
85.39,853921909999,85.39.21.90.99.99,,
85.39,853922000000,85.39.22.00.00.00,,
85.39,853921100000,85.39.21.10.00.00,,
85.39,853931000003,85.39.31.00.00.03,,
85.39,853931000004,85.39.31.00.00.04,,
85.39,853931009999,85.39.31.00.99.99,,
85.39,853932000001,85.39.32.00.00.01,,
85.39,853932000002,85.39.32.00.00.02,,
85.39,853932000003,85.39.32.00.00.03,,
85.39,853939000001,85.39.39.00.00.01,,
85.39,853939009999,85.39.39.00.99.99,,
85.39,853941000000,85.39.41.00.00.00,,
85.39,853949000000,85.39.49.00.00.00,,
85.39,853951000001,85.39.51.00.00.01,,
85.39,853951000002,85.39.51.00.00.02,,
85.39,853952000002,85.39.52.00.00.02,,
85.39,853990000001,85.39.90.00.00.01,,
85.39,853990000002,85.39.90.00.00.02,,
85.39,853990009999,85.39.90.00.99.99,,
85.39,853929000000,85.39.29.00.00.00,,
85.40,854011000000,85.40.11.00.00.00,,
85.40,854012000000,85.40.12.00.00.00,,
85.40,854020000001,85.40.20.00.00.01,,
85.40,854020000002,85.40.20.00.00.02,,
85.40,854020000003,85.40.20.00.00.03,,
85.40,854040000000,85.40.40.00.00.00,,
85.40,854060000000,85.40.60.00.00.00,,
85.40,854071000000,85.40.71.00.00.00,,
85.40,854079000000,85.40.79.00.00.00,,
85.40,854081000000,85.40.81.00.00.00,,
85.40,854089000000,85.40.89.00.00.00,,
85.40,854091000000,85.40.91.00.00.00,,
85.40,854099000000,85.40.99.00.00.00,,
85.41,854110000001,85.41.10.00.00.01,,
85.41,854110000002,85.41.10.00.00.02,,
85.41,854110000003,85.41.10.00.00.03,,
85.41,854110000004,85.41.10.00.00.04,,
85.41,854110009999,85.41.10.00.99.99,,
85.41,854121000000,85.41.21.00.00.00,,
85.41,854129000000,85.41.29.00.00.00,,
85.41,854130000000,85.41.30.00.00.00,,
85.41,854141000000,85.41.41.00.00.00,,
85.41,854142000000,85.41.42.00.00.00,,
85.41,854143000000,85.41.43.00.00.00,,
85.41,854149000000,85.41.49.00.00.00,,
85.41,854151000000,85.41.51.00.00.00,,
85.41,854159000000,85.41.59.00.00.00,,
85.41,854160000000,85.41.60.00.00.00,,
85.41,854190000000,85.41.90.00.00.00,,
85.42,854231000000,85.42.31.00.00.00,,
85.42,854232000000,85.42.32.00.00.00,,
85.42,854233000000,85.42.33.00.00.00,,
85.42,854239000000,85.42.39.00.00.00,,
85.42,854290000000,85.42.90.00.00.00,,
85.43,854310000000,85.43.10.00.00.00,,
85.43,854320000000,85.43.20.00.00.00,,
85.43,854330000000,85.43.30.00.00.00,,
85.43,854340100000,85.43.40.10.00.00,,
85.43,854340200000,85.43.40.20.00.00,,
85.43,854340300000,85.43.40.30.00.00,,
85.43,854340900000,85.43.40.90.00.00,,
85.43,854370100000,85.43.70.10.00.00,,
85.43,854370200000,85.43.70.20.00.00,,
85.43,854370900001,85.43.70.90.00.01,,
85.43,854370900002,85.43.70.90.00.02,,
85.43,854370900003,85.43.70.90.00.03,,
85.43,854370900004,85.43.70.90.00.04,,
85.43,854370900005,85.43.70.90.00.05,,
85.43,854370900006,85.43.70.90.00.06,,
85.43,854370900007,85.43.70.90.00.07,,
85.43,854370900008,85.43.70.90.00.08,,
85.07,854370900011,85.43.70.90.00.11,,
85.07,854370900012,85.43.70.90.00.12,,
85.07,854370900014,85.43.70.90.00.14,,
85.07,854370900015,85.43.70.90.00.15,,
85.07,854370900016,85.43.70.90.00.16,,
85.07,854370900017,85.43.70.90.00.17,,
85.07,854370909999,85.43.70.90.99.99,,
85.07,854390100000,85.43.90.10.00.00,,
85.07,854390910000,85.43.90.91.00.00,,
85.07,854390920000,85.43.90.92.00.00,,
85.07,854390930000,85.43.90.93.00.00,,
85.07,854390980000,85.43.90.98.00.00,,
85.07,854390990000,85.43.90.99.00.00,,
85.44,854411000000,85.44.11.00.00.00,,
85.44,854419000000,85.44.19.00.00.00,,
85.44,854420100000,85.44.20.10.00.00,,
85.44,854420200000,85.44.20.20.00.00,,
85.44,854420300000,85.44.20.30.00.00,,
85.44,854420900000,85.44.20.90.00.00,,
85.44,854430000001,85.44.30.00.00.01,,
85.44,854430000002,85.44.30.00.00.02,,
85.44,854442110000,85.44.42.11.00.00,,
85.44,854442190000,85.44.42.19.00.00,,
85.44,854442210000,85.44.42.21.00.00,,
85.44,854442290000,85.44.42.29.00.00,,
85.44,854442300000,85.44.42.30.00.00,,
85.44,854442400000,85.44.42.40.00.00,,
85.44,854442910000,85.44.42.91.00.00,,
85.44,854442990000,85.44.42.99.00.00,,
85.44,854449410000,85.44.49.41.00.00,,
85.44,854449490000,85.44.49.49.00.00,,
85.44,854449910001,85.44.49.91.00.01,,
85.44,854449100000,85.44.49.10.00.00,,
85.44,854449210000,85.44.49.21.00.00,,
85.44,854449290000,85.44.49.29.00.00,,
85.44,854449919999,85.44.49.91.99.99,,
85.44,854449990001,85.44.49.99.00.01,,
85.44,854449999999,85.44.49.99.99.99,,
85.46,854449310000,85.44.49.31.00.00,,
85.46,854449390000,85.44.49.39.00.00,,
85.46,854460100000,85.44.60.10.00.00,,
85.46,854460200000,85.44.60.20.00.00,,
85.46,854460300000,85.44.60.30.00.00,,
85.46,854460900000,85.44.60.90.00.00,,
85.46,854470000000,85.44.70.00.00.00,,
85.45,854511000000,85.45.11.00.00.00,,
85.45,854519000001,85.45.19.00.00.01,,
85.45,854519000002,85.45.19.00.00.02,,
85.45,854519009999,85.45.19.00.99.99,,
85.45,854520000000,85.45.20.00.00.00,,
85.45,854590000001,85.45.90.00.00.01,,
85.45,854590000002,85.45.90.00.00.02,,
85.45,854590000003,85.45.90.00.00.03,,
85.45,854590009999,85.45.90.00.99.99,,
85.46,854610000000,85.46.10.00.00.00,,
85.46,854620000000,85.46.20.00.00.00,,
85.46,854690000001,85.46.90.00.00.01,,
85.46,854690000002,85.46.90.00.00.02,,
85.46,854690000003,85.46.90.00.00.03,,
85.46,854690009999,85.46.90.00.99.99,,
85.47,854710000000,85.47.10.00.00.00,,
85.47,854720000000,85.47.20.00.00.00,,
85.47,854790000003,85.47.90.00.00.03,,
85.47,854790009999,85.47.90.00.99.99,,
85.47,854800000000,85.48.00.00.00.00,,
85.47,854790000001,85.47.90.00.00.01,,
85.47,854790000002,85.47.90.00.00.02,,
85.49,854911000000,85.49.11.00.00.00,,
85.49,854912000000,85.49.12.00.00.00,,
85.49,854913000000,85.49.13.00.00.00,,
85.49,854914000000,85.49.14.00.00.00,,
85.49,854919000000,85.49.19.00.00.00,,
85.49,854921000000,85.49.21.00.00.00,,
85.49,854929000000,85.49.29.00.00.00,,
85.48,854931000000,85.49.31.00.00.00,,
85.48,854939100000,85.49.39.10.00.00,,
85.48,854939900000,85.49.39.90.00.00,,
85.48,854991000000,85.49.91.00.00.00,,
85.48,854999000000,85.49.99.00.00.00,,
86.05,860800000001,86.08.00.00.00.01,,
86.05,860800000002,86.08.00.00.00.02,,
86.05,860800000003,86.08.00.00.00.03,,
86.05,860900000000,86.09.00.00.00.00,,
86.04,860400000002,86.04.00.00.00.02,,
86.04,860400000003,86.04.00.00.00.03,,
86.04,860400009999,86.04.00.00.99.99,,
86.04,860691000002,86.06.91.00.00.02,,
86.04,860400000001,86.04.00.00.00.01,,
86.04,860691000001,86.06.91.00.00.01,,
86.04,860390000000,86.03.90.00.00.00,,
86.04,860610000000,86.06.10.00.00.00,,
86.04,860310009999,86.03.10.00.99.99,,
86.04,860500000004,86.05.00.00.00.04,,
86.04,860500009999,86.05.00.00.99.99,,
86.04,860310000001,86.03.10.00.00.01,,
86.04,860310000002,86.03.10.00.00.02,,
86.04,860500000003,86.05.00.00.00.03,,
86.04,860500000002,86.05.00.00.00.02,,
86.04,860210000000,86.02.10.00.00.00,,
86.04,860290000000,86.02.90.00.00.00,,
86.02,860110000000,86.01.10.00.00.00,,
86.02,860120000000,86.01.20.00.00.00,,
86.02,860500000001,86.05.00.00.00.01,,
86.06,860630000000,86.06.30.00.00.00,,
86.06,860691009999,86.06.91.00.99.99,,
86.06,860692000000,86.06.92.00.00.00,,
86.06,860699000001,86.06.99.00.00.01,,
86.06,860699000002,86.06.99.00.00.02,,
86.06,860699009999,86.06.99.00.99.99,,
86.07,860711000000,86.07.11.00.00.00,,
86.07,860712000000,86.07.12.00.00.00,,
86.07,860719000000,86.07.19.00.00.00,,
86.07,860730000000,86.07.30.00.00.00,,
86.07,860791000000,86.07.91.00.00.00,,
86.07,860799000000,86.07.99.00.00.00,,
86.07,860721000000,86.07.21.00.00.00,,
86.07,860729000000,86.07.29.00.00.00,,
87.05,870121000000,87.01.21.00.00.00,,
87.05,870122000000,87.01.22.00.00.00,,
87.05,870123000000,87.01.23.00.00.00,,
87.01,870110000000,87.01.10.00.00.00,,
87.01,870124000000,87.01.24.00.00.00,,
87.01,870129000000,87.01.29.00.00.00,,
87.01,870130000000,87.01.30.00.00.00,,
87.01,870191000000,87.01.91.00.00.00,,
87.01,870192000000,87.01.92.00.00.00,,
87.01,870193000000,87.01.93.00.00.00,,
87.01,870194000000,87.01.94.00.00.00,,
87.01,870195000000,87.01.95.00.00.00,,
87.02,870210000000,87.02.10.00.00.00,,
87.02,870220000000,87.02.20.00.00.00,,
87.02,870230000000,87.02.30.00.00.00,,
87.02,870240000001,87.02.40.00.00.01,,
87.02,870240000002,87.02.40.00.00.02,,
87.02,870290100000,87.02.90.10.00.00,,
87.02,870290900000,87.02.90.90.00.00,,
87.03,870310000001,87.03.10.00.00.01,,
87.03,870310000002,87.03.10.00.00.02,,
87.03,870310000003,87.03.10.00.00.03,,
87.03,870310000004,87.03.10.00.00.04,,
87.03,870310000005,87.03.10.00.00.05,,
87.03,870310009999,87.03.10.00.99.99,,
87.03,870321110000,87.03.21.11.00.00,,
87.03,870321120000,87.03.21.12.00.00,,
87.03,870321310000,87.03.21.31.00.00,,
87.03,870321320000,87.03.21.32.00.00,,
87.03,870321500001,87.03.21.50.00.01,,
87.03,870321500002,87.03.21.50.00.02,,
87.03,870321500003,87.03.21.50.00.03,,
87.03,870321500004,87.03.21.50.00.04,,
87.03,870321509999,87.03.21.50.99.99,,
87.03,870321600000,87.03.21.60.00.00,,
87.03,870321710000,87.03.21.71.00.00,,
87.03,870321790000,87.03.21.79.00.00,,
87.03,870321810000,87.03.21.81.00.00,,
