hs_code,code_format,description,duty_rate,efta,sg,usa,chapter,heading
150300220000,15.03.00.22.00.00,,,,,,15,15.03
150300290000,15.03.00.29.00.00,,,,,,15,15.03
150300910000,15.03.00.91.00.00,,,,,,15,15.03
150300920000,15.03.00.92.00.00, وإن كانت مكررة ولكن غير،دهون وزيوت وجزيئاتها من أسماك أو ثدييات بحرية,,,,,15,15.03
150300990000,15.03.00.99.00.00, وإن كانت مكررة ولكن غير،دهون وزيوت وجزيئاتها من أسماك أو ثدييات بحرية .ً معدلة كيماويا,,,,,15,15.03
150410000000,15.04.10.00.00.00, عدا زيت الكبد، من أسماك، دهون وزيوت وجزيئاتها-,,,,,15,15.04
150420000000,15.04.20.00.00.00, : دهون وزيوت وجزيئاتها من ثدييات بحرية دهون وزيوت وجزيئاتها من حيتان- - دهون وزيوت وجزيئاتها من الدلفين- - دهون وزيوت وجزيئاتها من عجل البحر- - -,,,,,15,15.04
150430100000,15.04.30.10.00.00,,,,,,15,15.04
150430200000,15.04.30.20.00.00, غيرها من زيوت وجزيئاتها من ثديات بحرية أخر- - -,,,,,15,15.04
150430300000,15.04.30.30.00.00, غيرها من زيوت وجزيئاتها من ثديات بحرية أخر- - -,,,,,15,15.04
150430900000,15.04.30.90.00.00, .)دهن الصوف ومواد دهنية مشتقة منه (بما في ذلك الالنولين,,,,,15,15.04
150500000000,15.05.00.00.00.00, 15.05,,,,,15,15.04
150600000000,15.06.00.00.00.00, 15.06,,,,,15,15.05
150710000000,15.07.10.00.00.00, .ً ولكن غير معدل كيميائيا، ً وإن كان مكررا،زيت فول سوداني وجزيئاته,,,,,15,15.07
150790000000,15.07.90.00.00.00, .ً ولكن غير معدل كيميائيا، ً وإن كان مكررا،زيت فول سوداني وجزيئاته زيت خام غيرها-,,,,,15,15.07
150810000000,15.08.10.00.00.00, .ً ولكن غير معدل كيميائيا، ً وإن كان مكررا،زيت زيتون وجزيئاته,,,,,15,15.08
150890000000,15.08.90.00.00.00, .ً ولكن غير معدل كيميائيا، ً وإن كان مكررا،زيت زيتون وجزيئاته زيت العصرة األولى (زيت بكر) إكسترا) زيت العصرة األولى (زيت بكر زيوت بكر أخر غيره-,,,,,15,15.08
150920000000,15.09.20.00.00.00,,,,,,15,15.09
150930000000,15.09.30.00.00.00,,,,,,15,15.09
150940000000,15.09.40.00.00.00, وإن كانت مكررة ولكن غير،زيوت أخر و جزيئاتها مستحصل عليها من زيتون فقط,,,,,15,15.09
150990000000,15.09.90.00.00.00, وإن كانت مكررة ولكن غير،زيوت أخر و جزيئاتها مستحصل عليها من زيتون فقط بما في ذلك مخاليط هذه الزيوت أو جزيئاتها مع زيوت أو جزيئات،معدلة كيميائيا,,,,,15,15.09
151010000000,15.10.10.00.00.00,,,,,,15,15.10
151090100000,15.10.90.10.00.00, .ً ولكن غير معدل كيميائيا،ً وإن كان مكررا،زيت نخيل وجزيئاته,,,,,15,15.10
151090900000,15.10.90.90.00.00, .ً ولكن غير معدل كيميائيا،ً وإن كان مكررا،زيت نخيل وجزيئاته زيت خام غيرها-,,,,,15,15.10
151110000000,15.11.10.00.00.00, وإن كانت،زيوت بذور دوار الشمس أو بذور القرطم أو بذور القطن وجزيئاته,,,,,15,15.11
151190000000,15.11.90.00.00.00, وإن كانت،زيوت بذور دوار الشمس أو بذور القرطم أو بذور القطن وجزيئاته .ً ولكن غير معدلة كيميائيا،مكررة,,,,,15,15.11
151211000000,15.12.11.00.00.00, زيت خام وإن نزع منه الجوسيبول- -,,,,,15,15.12
151219000000,15.12.19.00.00.00, زيت خام وإن نزع منه الجوسيبول- -,,,,,15,15.12
151221000000,15.12.21.00.00.00, غيرها- -,,,,,15,15.12
151229000000,15.12.29.00.00.00, )زيوت جوز الهند (كوبرا) أو نوى ثمرة النخيل أو نوى نخل البرازيل (باباسو .ً ولكن غير معدلة كيميائيا، وإن كانت مكررة،وجزيئاتها,,,,,15,15.12
151311000000,15.13.11.00.00.00, : زيت نوى ثمرة النخيل أو نوى نخيل البرازيل (باباسو) وجزيئاته زيت خام- غيرها- .ً لكن غير معدلة كيميائيا، وإن كانت مكررة،زيت لفت أو سلجم أو خردل وجزيئاتها,,,,,15,15.13
151319000000,15.13.19.00.00.00, : زيت نوى ثمرة النخيل أو نوى نخيل البرازيل (باباسو) وجزيئاته زيت خام- غيرها- .ً لكن غير معدلة كيميائيا، وإن كانت مكررة،زيت لفت أو سلجم أو خردل وجزيئاتها : زيت لفت أو سلجم وجزيئاتها محتوي علي نسبة قليلة من حامض األيروسيك-,,,,,15,15.13
151321000000,15.13.21.00.00.00, 15.14,,,,,15,15.13
151329000000,15.13.29.00.00.00, 15.14 B,,,,,15,15.13
151499200000,15.14.99.20.00.00, زيت خردل غير خام وجزيئاتها وتستخدم في أغراض الطهى- - -,,,,,15,15.14
151499300000,15.14.99.30.00.00, زيت خردل غير خام وجزيئاتها وتستخدم في المنتجـات الصناعية- - -,,,,,15,15.14
151499400000,15.14.99.40.00.00, زيت خردل غير خام وجزيئاتها لالستخدامات االخر- - -,,,,,15,15.14
151499500000,15.14.99.50.00.00,,,,,,15,15.14
151511000000,15.15.11.00.00.00,,,,,,15,15.15
151519000000,15.15.19.00.00.00,,,,,,15,15.15
151521000000,15.15.21.00.00.00,,,,,,15,15.15
151529000000,15.15.29.00.00.00,,,,,,15,15.15
151530000000,15.15.30.00.00.00,,,,,,15,15.15
151550000000,15.15.50.00.00.00,,,,,,15,15.15
151560000000,15.15.60.00.00.00, مهدرجة كليا أو،دهــون وشحوم وزيوت حيوانية أو نباتية أو ميكروبية وجزيئاتها,,,,,15,15.15
151590000000,15.15.90.00.00.00, مهدرجة كليا أو،دهــون وشحوم وزيوت حيوانية أو نباتية أو ميكروبية وجزيئاتها أو معاد أسترتها أو محولة بطريقة،) معدلة األسترة (المتغيرة استرتها،جزئيا,,,,,15,15.15
151620100000,15.16.20.10.00.00, أو،) دهــون وشحوم وزيوت نباتية وجزيئاتها معدلة األسترة (المتغيرة استرتها- - ولكن غير محضرة أكثر، وإن كانت مكررة،معاد أسترتها أو محولة بطريقة األليزة . من ذلك,,,,,15,15.16
151620200000,15.16.20.20.00.00, : زيوت ودهون ميكروبية وجزيئاته كليا أو جزئيا وإن، مهدرجة، دهــون وشحوم وزيوت ميكروبية وجزيئاتها- - . ولكن غير محضرة أكثر من ذلك،كانت مكررة,,,,,15,15.16
151630100000,15.16.30.10.00.00," - - - Microbial fats and oils and their fractions, partly or wholly inter-esterified, re-esterified or elaidinised,",,,,,15,15.16
151630200000,15.16.30.20.00.00," Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of",,,,,15,15.16
151491500000,15.14.91.50.00.00,,,,,,15,15.16
151610200000,15.16.10.20.00.00,,,,,,15,15.16
151491400000,15.14.91.40.00.00,,,,,,15,15.16
151491300000,15.14.91.30.00.00,,,,,,15,15.16
151610100000,15.16.10.10.00.00,,,,,,15,15.16
151491200000,15.14.91.20.00.00," - - - Animal, vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated,",,,,,15,15.16
151491100000,15.14.91.10.00.00,,,,,,15,15.16
151499100000,15.14.99.10.00.00, - Vegetable fats and oils and their fractions :,,,,,15,15.16
151411000000,15.14.11.00.00.00," - - - Crude Rape or colza oil and fractions thereof,",,,,,15,15.16
151419000000,15.14.19.00.00.00," - - - Crude Rape or colza oil and fractions thereof, containing high percentge of erucic acid",,,,,15,15.16
151710100000,15.17.10.10.00.00,,,,,,15,15.17
151710200000,15.17.10.20.00.00,,,,,,15,15.17
151710900000,15.17.10.90.00.00,,,,,,15,15.17
151790110000,15.17.90.11.00.00,,,,,,15,15.17
151790120000,15.17.90.12.00.00,,,,,,15,15.17
151790190000,15.17.90.19.00.00, مغلية أو مؤكسدة،زيوت ودهون وشحوم حيوانية أو نباتية أو ميكروبية وجزيئاتها,,,,,15,15.17
151790900000,15.17.90.90.00.00, مغلية أو مؤكسدة،زيوت ودهون وشحوم حيوانية أو نباتية أو ميكروبية وجزيئاتها أو منفوخة أو موحدة الجزيئات (مبلمرة) بالتسخين في،أو منزوع ماؤها أو مكبرتة,,,,,15,15.17
151800110000,15.18.00.11.00.00,,,,,,15,15.18
151800120000,15.18.00.12.00.00,,,,,,15,15.18
151800190000,15.18.00.19.00.00, [15.19],,,,,15,15.18
151800200000,15.18.00.20.00.00, [15.19],,,,,15,15.18
151800900000,15.18.00.90.00.00, [15.19] مياه وقلويات جلسرينية، خاما،)جليسرول (جلسرين,,,,,15,15.18
152000100000,15.20.00.10.00.00,,,,,,15,15.20
152000200000,15.20.00.20.00.00,,,,,,15,15.20
152200100001,15.22.00.10.00.01, بقايا ناتجة من معالجة المواد الدهنية أو الحيوانية أو النباتية- - -,,,,,2,15.20
152200100002,15.22.00.10.00.02, بقايا ناتجة من معالجة المواد الدهنية أو الحيوانية أو النباتية- - -,,,,,2,15.20
152200200000,15.22.00.20.00.00, القسم الرابع منتجات صناعة األغذية؛ مشروبات؛ سوائل كحولية وخل؛,,,,,2,15.20
152190400000,15.21.90.40.00.00," Subheading Notes. 1.- For the purposes of subheading 1602.10, the expression “homogenised",,,,,3,16.02
152190200001,15.21.90.20.00.01,,,,,,3,16.02
152190200002,15.21.90.20.00.02,,,,,,3,16.02
152190200003,15.21.90.20.00.03,,,,,,3,16.02
152190200004,15.21.90.20.00.04,,,,,,3,16.02
152190200005,15.21.90.20.00.05,,,,,,3,16.02
152190209999,15.21.90.20.99.99, وفي حالة احتواء. أو األطراف أو الدم أو الحشرات أو األسماك أو القشريات أو الرخويات أو الالفقريات المائية األخر أو من أية مجموعة منها,,,,,3,16.02
152190100001,15.21.90.10.00.01,,,,,,3,21.04
152190100002,15.21.90.10.00.02,,,,,,3,21.04
152190100003,15.21.90.10.00.03,,,,,,3,21.04
152190100004,15.21.90.10.00.04," by weight of sausage, meat, meat offal, blood, insects, fish or crustaceans,",,,,,3,21.04
152110000001,15.21.10.00.00.01,,,,,,16,19.02
152110000002,15.21.10.00.00.02,,,,,,16,19.02
152110000003,15.21.10.00.00.03,,,,,,16,19.02
152110000004,15.21.10.00.00.04,,,,,,16,19.02
152110000005,15.21.10.00.00.05,,,,,,16,19.02
152110000006,15.21.10.00.00.06,,,,,,16,19.02
152110000007,15.21.10.00.00.07,,,,,,16,19.02
152110000008,15.21.10.00.00.08,,,,,,16,19.02
152110000009,15.21.10.00.00.09,,,,,,16,19.02
152110000010,15.21.10.00.00.10, : ) ديجرا (زيت سمك معالج بحامض النتريك- - -,,,,,16,19.02
152110009999,15.21.10.00.99.99, : ) ديجرا (زيت سمك معالج بحامض النتريك- - -,,,,,16,19.02
160100110000,16.01.00.11.00.00,,,,,,16,16.01
160100120000,16.01.00.12.00.00,,,,,,16,16.01
160100200019,16.01.00.20.00.19,,,,,,16,16.01
160100200020,16.01.00.20.00.20,,,,,,16,16.01
160100200021,16.01.00.20.00.21,,,,,,16,16.01
160100209999,16.01.00.20.99.99,,,,,,16,16.01
160100300013,16.01.00.30.00.13,,,,,,16,16.01
160100300014,16.01.00.30.00.14,,,,,,16,16.01
160100300015,16.01.00.30.00.15,,,,,,16,16.01
160100300016,16.01.00.30.00.16,,,,,,16,16.01
160100309999,16.01.00.30.99.99,,,,,,16,16.01
160100900012,16.01.00.90.00.12, .لحوم أو أحشاء وأطراف أو دم حيواني أو حشرات أخر محضرة أو محفوظة,,,,,16,16.01
160100909999,16.01.00.90.99.99, .لحوم أو أحشاء وأطراف أو دم حيواني أو حشرات أخر محضرة أو محفوظة : محضرات متجانسة أغذية صالحة للرضع أو صغار األطفال- - غيرها- - : من أكباد أي من الحيوانات أكباد محضره أو محفوظه من فصيلة االبل- - أكباد محضره أو محفوظه من فصيلة الضأن- - أكباد محضره أو محفوظه من فصيلة األبقار- - أكباد محضره أو محفوظه من فصيلة الدواجن- - -,,,,,16,16.01
160210100000,16.02.10.10.00.00,,,,,,16,16.02
160210900000,16.02.10.90.00.00,,,,,,16,16.02
160220100000,16.02.20.10.00.00,,,,,,16,16.02
160220200000,16.02.20.20.00.00,,,,,,16,16.02
160220300000,16.02.20.30.00.00, A,,,,,16,16.02
160220400000,16.02.20.40.00.00, A,,,,,16,16.02
160220900000,16.02.20.90.00.00, :01.05 من الطيور الدواجن الداخلة في البند من ديوك ودجاج رومي- -,,,,,16,01.05
160231000000,16.02.31.00.00.00, : من دواجن من فصيلة جالوس دومستيكوس- محضرات من صدر دواجن من فصيلة جـالـوس دومستيكوس- - -,,,,,16,01.05
160232100000,16.02.32.10.00.00, محضرات من أفخاذ دواجن من فصيلة جـالـوس دومستيكوس- - -,,,,,16,01.05
160232200000,16.02.32.20.00.00, أحشاء وأطراف من دواجن من فصيلة جـالـوس دومستيكوس- - -,,,,,16,01.05
160232300000,16.02.32.30.00.00, ، محضرات أخر من دواجن من فصيلة جـالـوس دومستيكوس بما فيها (البرجر- - ) الخ... شيش طاووق، شاورما، تكا، كرات، ناجتس,,,,,16,01.05
160232900000,16.02.32.90.00.00, : غيرها- لحم نعام مبرد لحم حمام مبرد,,,,,16,01.05
160239000001,16.02.39.00.00.01,,,,,,16,01.05
160239000002,16.02.39.00.00.02,,,,,,16,01.05
160239000003,16.02.39.00.00.03,,,,,,16,01.05
160239000004,16.02.39.00.00.04,,,,,,16,01.05
160239000005,16.02.39.00.00.05,,,,,,16,01.05
160239009999,16.02.39.00.99.99,,,,,,16,01.05
160241000000,16.02.41.00.00.00,,,,,,16,01.05
160242000000,16.02.42.00.00.00, ) بسطرما (لحم مبهر ومحضر ومجفف- - -,,,,,16,01.05
160249000000,16.02.49.00.00.00, ) بسطرما (لحم مبهر ومحضر ومجفف- - -,,,,,16,01.05
160250100000,16.02.50.10.00.00, مورتديال من فصيلة األبقار- - -,,,,,16,01.05
160250200000,16.02.50.20.00.00, ) الخ... شاورما، تكا، كرات، محضرات من فصيلة األبقار بما فيها ( البرجر- - -,,,,,16,01.05
160250300000,16.02.50.30.00.00, ألسنة من فصيلة األبقار- - -,,,,,16,01.05
160250400000,16.02.50.40.00.00, غيرها من لحوم أو أحشاء وأطراف أو دم حيواني أو محضرات أخر من فصيلة- - )األبقار (معلبة وما يماثلها,,,,,16,01.05
160250900000,16.02.50.90.00.00, : أطراف واحشاء من حيوانات- - ألسنة- - - ) غيرها (عدا األكباد- - - : محضرات من دم الحيوانات- - محضرات من دم الخنزير- - - غيرها- - - غيرها- - -,,,,,16,01.05
160290100000,16.02.90.10.00.00,,,,,,16,01.05
160290210000,16.02.90.21.00.00,,,,,,16,01.05
160290290000,16.02.90.29.00.00,,,,,,16,01.05
160290310000,16.02.90.31.00.00,,,,,,16,01.05
160290390000,16.02.90.39.00.00, . خالصات وعصارات لحم أو اسماك أو قشريات أو رخويات أوال فقاريات مائية أخر,,,,,16,01.05
160290900000,16.02.90.90.00.00, . خالصات وعصارات لحم أو اسماك أو قشريات أو رخويات أوال فقاريات مائية أخر,,,,,16,01.05
160300100000,16.03.00.10.00.00, خالصات وعصارات أسماك أو قشريات أو رخويات أوال فقاريات مائية أخر- - -,,,,,16,16.03
160300200000,16.03.00.20.00.00, Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.,,,,,16,16.03
160411000000,16.04.11.00.00.00,,,,,,17,16.03
160412000000,16.04.12.00.00.00,,,,,,17,16.03
160413000000,16.04.13.00.00.00,,,,,,17,16.03
160414000000,16.04.14.00.00.00,,,,,,17,16.03
160415000000,16.04.15.00.00.00,,,,,,17,16.03
160416000000,16.04.16.00.00.00,,,,,,17,16.03
160417000000,16.04.17.00.00.00, ولكن غير مفرومة، أسماك الهامور محضرة أو محفوظة كاملة أو مقطعة- - -,,,,,17,16.03
160418000000,16.04.18.00.00.00, ولكن غير مفرومة، أسماك الهامور محضرة أو محفوظة كاملة أو مقطعة- - -,,,,,17,16.03
160419100000,16.04.19.10.00.00, ولكن غير مفرومة، أسماك الكنعد محضرة أو محفوظة كاملة أو مقطعة- - -,,,,,17,16.03
160419200000,16.04.19.20.00.00, ولكن غير مفرومة، أسماك الشعري محضرة أو محفوظة كاملة أو مقطعة- - -,,,,,17,16.03
160419300000,16.04.19.30.00.00, ولكن غير مفرومة، أسماك أخر محضرة أو محفوظة كاملة أو مقطعة- - -,,,,,17,16.03
160419900000,16.04.19.90.00.00, أسماك محضرة أو محفوظة أخر: خبياري (كافيار) وأبداله) خبياري ( كافيار- ) أبدال خبياري ( كافيار- -,,,,,17,16.03
160420000000,16.04.20.00.00.00, Sugars and sugar confectionery Note.,,,,,17,16.03
160431000000,16.04.31.00.00.00, . محضرة أو محفوظة،قشريات ورخويات والفقاريات مائية أخر,,,,,17,16.04
160432000000,16.04.32.00.00.00, . محضرة أو محفوظة،قشريات ورخويات والفقاريات مائية أخر : ) سرطانات بحرية (سلطعونكابوريا,,,,,17,16.04
160510000001,16.05.10.00.00.01,,,,,,17,16.05
160510000002,16.05.10.00.00.02,,,,,,17,16.05
160510000003,16.05.10.00.00.03,,,,,,17,16.05
160510009999,16.05.10.00.99.99,,,,,,17,16.05
